label,x,y
fam-meet_FF,10.0028925,-1.8830638
fam-meet_FF,3.5894258,-2.8566113
fam-meet_FF,5.180872,2.6174707
fam-meet_FF,3.080225,-2.5400772
fam-meet_FF,11.12807,0.116437234
fam-meet_FF,8.394035,-1.0927076
fam-meet_FF,10.533409,0.6748371
fam-meet_FF,4.816093,-0.47006944
fam-meet_FF,-0.3948518,-3.3324387
fam-meet_FF,8.42976,-0.025550568
fam-meet_FF,8.6477785,-0.7660686
fam-meet_FF,5.1933417,0.028272057
fam-meet_FF,4.3499255,-4.5103827
fam-meet_FF,6.08568,1.3823675
fam-meet_FF,5.090433,-1.092788
fam-meet_FF,5.952837,-0.5034624
fam-meet_FF,9.842638,2.2705011
fam-meet_FF,10.076842,-1.0128474
fam-meet_FF,3.7983584,0.4505209
fam-meet_FF,4.4999332,-0.76854056
fam-meet_FF,8.158201,-2.6336064
fam-meet_FF,-1.7924527,-0.89435107
fam-meet_FF,6.6370068,-1.555928
fam-meet_FF,8.349674,-0.08163647
fam-meet_FF,4.9303517,-2.3355024
fam-meet_FF,12.503344,4.285668
fam-meet_FF,5.2414784,-2.993521
fam-meet_FF,8.641072,1.0564405
fam-meet_FF,4.431024,-3.5189888
fam-meet_FF,3.6740847,-3.6369197
fam-meet_FF,5.462513,-3.0099053
fam-meet_FF,13.845152,2.1292908
fam-meet_FF,3.6676972,-0.65393245
fam-meet_FF,10.706726,0.4888606
fam-meet_FF,3.5441978,-0.72499484
fam-meet_FF,6.669058,-1.3454373
fam-meet_FF,7.055539,1.3947343
fam-meet_FF,10.2759075,-0.8791002
fam-meet_FF,7.014084,1.2069288
fam-meet_FF,3.4994524,-1.208208
fam-meet_FF,5.2598476,-2.8929155
fam-meet_FF,-2.2056856,-0.8234229
fam-meet_FF,1.9477327,-1.916902
fam-meet_FF,1.7926555,-0.7301328
fam-meet_FF,4.7851224,-1.0007601
fam-meet_FF,8.820108,1.4155241
fam-meet_FF,12.590317,9.640163
fam-meet_FF,5.563112,2.2530296
fam-meet_FF,10.145255,2.299465
fam-meet_FF,6.5512857,-2.0751495
fam-meet_FF,4.2819166,-3.6950574
fam-meet_FF,8.867897,0.454946
fam-meet_FF,5.4202685,-3.1441817
fam-meet_FF,5.560845,-3.103989
fam-meet_FF,6.4548965,-2.3944376
fam-meet_FF,3.454163,-3.8082333
fam-meet_FF,0.73870564,-2.1231902
fam-meet_FF,6.4845295,-2.3378959
fam-meet_FF,10.576332,2.8129327
fam-meet_FF,6.61643,-2.6499858
fam-meet_FF,4.5675383,-0.17190833
fam-meet_FF,7.6121907,0.24191059
fam-meet_FF,12.943136,2.8942409
fam-meet_FF,2.1501296,-0.77600694
fam-meet_FF,5.591061,-2.191122
fam-meet_FF,2.3239374,-0.14934364
fam-meet_FF,3.3294568,1.9868667
fam-meet_FF,5.3203225,-1.4957829
fam-meet_FF,14.263352,5.9990916
fam-meet_FF,12.170752,2.005654
fam-meet_FF,5.035615,-0.59015846
fam-meet_FF,5.1424584,-1.0011699
